#x1,x2,x3,x4,y
0.868893473885715,0.0907009969415495,0.0580434531260933,0.0551623939169584,4.59113854260552
0.196028649731963,0.277342785563104,0.306364011745411,0.906025181664989,4.69209165907128
0.902984102403447,0.41994513488497,0.940324300465502,0.551621889720978,6.21648522434831
0.325838825825728,0.341947303338268,0.650190251613703,0.461058104665592,2.68633102933902
0.773432875374198,0.231911449896788,0.226929923415289,0.822044575004417,8.37339103311839
0.0276407191490107,0.969209135865701,0.317501020700675,0.84789551873827,2.96779905753846
0.19544561779989,0.729827534912194,0.821413336523215,0.984805613843499,5.3209101162163
0.509046443283478,0.0598020851154164,0.768628843647571,0.269187235335802,3.67699737663154
0.816901915144,0.735324147551718,0.247052399252445,0.317578325980655,2.383214156942
0.365140733561741,0.0239571863000034,0.311562886150498,0.913285317929336,3.64585915954958
0.859482786415165,0.725750089055353,0.896023664065642,0.904120777441539,5.35841136127391
0.75684378002764,0.854329599043865,0.182275552713062,0.0071772014333028,5.42112371223856
0.279003929767883,0.351273292984477,0.637990496898737,0.550368573069994,5.10618227713677
0.338198801802288,0.59810481542932,0.991294635354343,0.132749525864734,5.71275289204906
0.0394441388193996,0.623855548542284,0.507748555584274,0.907682004586884,1.66136761755504
0.277025160706094,0.320157406097813,0.573983819329523,0.414957605703251,1.86094387126461
0.74491013220982,0.882863714003664,0.284983027386174,0.682551409786996,6.76824018756986
0.746852025433283,0.71295009571971,0.097992315989215,0.390750861613939,5.01677519282103
0.507866000327212,0.369522295718791,0.624798409386692,0.925725577132237,6.60003076150312
0.274321222452056,0.507805467579299,0.256131180566394,0.662227652341523,3.27532299302305
0.0342180664990562,0.301120574282081,0.0670482283095827,0.341994763341941,1.61494188790946
0.568802169514064,0.414024370103115,0.409455664624437,0.0591798540915116,3.36190960853053
0.00285352413810747,0.681976282610483,0.329836808555511,0.452326978455348,0.19151917008144
0.196119416028507,0.364725149668046,0.122415919094278,0.83547063780141,3.3903622862972
0.229265969931159,0.0986570539268758,0.572340765158458,0.328117259448083,5.88014533054622
0.113420923846569,0.479964048888615,0.885515391541012,0.939589903817969,4.85501861504235
0.626292943234176,0.597954160776207,0.00886441567654661,0.851103098663495,4.8038361205968
0.469340186079093,0.227094989579193,0.995892450711498,0.435293399449967,4.11662859247702
0.694395934312272,0.633708557455535,0.415553114539007,0.58980275107535,2.78562300259967
0.624146657249365,0.188963829894102,0.397809640153101,0.0402313960911219,4.61260221134109
0.29514657676089,0.941560252274198,0.533078100483194,0.370109275941325,4.49332579396764
0.609414524242492,0.917090809717274,0.316016506909807,0.550964630552837,1.42172607459718
0.408304405413186,0.157709252685885,0.967359972169471,0.656979514778722,7.11938210765159
0.268571341969083,0.732045214778489,0.980660145892161,0.271777472543044,1.29026736141752
0.519285083030354,0.349118609935346,0.33152646207154,0.963914454335361,3.36282446936372
0.981443732920131,0.528107581779451,0.825958599361902,0.985497193226421,7.62397999153473
0.876407813442146,0.499231428282203,0.323894098469037,0.869468234704668,8.05455744535525
0.548531112023335,0.607993841320639,0.13357757399365,0.51578447808132,6.41360729011556
0.512824699923602,0.631138611859622,0.340356226525385,0.877831812176361,2.60678697266552
0.485562703591,0.819890601183686,0.121554228536244,0.00923965358817624,4.39757658238177
0.0791542270647859,0.960048525673243,0.0471180878659853,0.592957346555169,2.30483265796631
0.134734275213292,0.013636223149058,0.799726680530244,0.670850661788964,6.57500311118436
0.648490385973475,0.303883511571161,0.091126012046419,0.744346973929072,3.94128128162363
0.497496248312681,0.881845402683905,0.518444981281347,0.253328483590116,4.26337057791303
0.717027383934919,0.87541730652045,0.194187992059997,0.666948101652634,5.47212940114579
0.638675675697056,0.183858093446258,0.89929078131613,0.0866448161215041,5.74075883225102
0.216009772568822,0.663239826601204,0.0881388409123768,0.214430279308031,2.44413360951061
0.117046761801839,0.674645637831108,0.687382017184254,0.913465279088185,3.91114423134218
0.486215800595696,0.708787494659371,0.317038192584763,0.4596455024053,4.00532070210167
0.318877609941957,0.687044295907882,0.81864514823318,0.282435706329718,2.48315775482186
0.402093582208586,0.122100952156631,0.281853153379401,0.135187875967066,6.10034177977464
0.777712000023013,0.0400760837921297,0.777231328782971,0.157123523848134,8.55985098850232
0.0850223456569644,0.0947118891679805,0.740522690839034,0.0524014421508929,3.94814460898711
0.400096888948372,0.102180396912112,0.888436627790842,0.72869241100026,3.36749796192214
0.36773409422762,0.615527581962641,0.77904618425445,0.239288826514009,3.81779438986758
0.819281307521554,0.595958397228542,0.336530003944272,0.537609183696527,5.97255163564938
0.975678549977789,0.0647456877372499,0.816382581000789,0.564547416057027,7.55839084364131
0.489458715881049,0.606658546083915,0.190408566425229,0.0356484301476245,1.78951361064618
0.690168217985299,0.944759893827233,0.0826835355625373,0.386185920779179,4.60925748141599
0.83422717475492,0.355644822855492,0.031503838832538,0.594415519311035,5.28411077005225
0.378900069218582,0.12376530067348,0.681882150529109,0.482612422139945,7.38861039697685
0.861262836026746,0.853842804897132,0.929869321227818,0.603195280588735,5.38988185630367
0.270188664249306,0.0815591557386524,0.383093717587009,0.459568591641795,3.22928920309784
0.371165513529454,0.294702053972725,0.677331403955688,0.933242266115533,7.29062761325636
0.366117224017098,0.924534904977202,0.555650661296074,0.422203043372834,2.08857113862465
0.686565982761131,0.150623125245451,0.848672277628301,0.610172058028102,6.59341838819434
0.559846738967347,0.0618760609189155,0.565409578499294,0.861675574743324,3.55568848703372
0.669688532277321,0.355114908549542,0.819757703446314,0.629582294533433,4.30527871032507
0.957906055990784,0.528537884314768,0.486039969524486,0.917713031835067,7.96239691824802
0.934574761287888,0.261577728285401,0.936492156777033,0.136095313263432,6.96711484695671
0.23576723625056,0.1666698866938,0.884755948079529,0.901765739487331,6.88109167107488
0.675116515762346,0.693670951381747,0.97330471858314,0.624611488289592,5.98352678652032
0.809420489878802,0.258526847335991,0.486403920075892,0.747474309705346,5.82870343436822
0.511424472326295,0.636733680250658,0.271084027183601,0.292832534758808,3.41481050014678
0.697888270277367,0.447018090678108,0.764401259530539,0.900448025835231,7.53959241733656
0.23687264107961,0.998075177248706,0.335017070119456,0.182047003103853,1.74226823071688
0.0493800662332597,0.113045578213684,0.731092340533281,0.876944590710392,6.33184782937378
0.435125328325902,0.970754747633231,0.421488511330018,0.165785510915781,2.78494840809293
0.640123410145344,0.592275639644202,0.99519629708856,0.0832510901515969,3.24556969788986
0.759067942086738,0.532994649068152,0.822457822925853,0.207130482016815,7.73093016919573
0.537629400102165,0.765910418973495,0.0693211134948643,0.951171953384381,3.1174853358927
0.133082690617378,0.863768155940644,0.532488463455839,0.16907934746575,2.16819265731151
0.4507578414378,0.569320622725673,0.856706408915804,0.652124160428238,3.59294326214654
0.927806173318062,0.138674802205808,0.949064625797599,0.404044299953998,4.91409445464534
0.196123371545724,0.809760815047477,0.388352977355058,0.523106186730911,3.91198446916651
0.157958781791318,0.199982716880241,0.940498250208233,0.612689014850481,5.27828227218247
0.684909752601253,0.551714216531186,0.0291665468636677,0.417668195108276,3.17584191834956
0.553013724577356,0.763486865807686,0.873377335686377,0.805014785933062,2.63116238063745
0.199610419704419,0.563758294645168,0.138148087747431,0.268594798476234,3.0501329110308
0.555965891590347,0.22354996353758,0.885470230504603,0.891693037013629,5.52629260497131
0.381907607172514,0.0643262886093516,0.479888743435488,0.575434059610783,4.598499175114
0.256987375491576,0.702854549235428,0.667408975712777,0.606116903488151,3.64957228667795
0.613922839959196,0.870133973225478,0.708331276547957,0.522490724528531,2.9471939086602
0.0434790752163184,0.021562850104287,0.737961078530051,0.930966894026754,4.1902432144555
0.221441082376544,0.265872307704775,0.565151231624194,0.712889739656493,6.72934195038081
0.62743661666405,0.645838921862321,0.928069841061613,0.471024446426854,2.77757600954819
0.0457400078056418,0.235509604175873,0.313421375134448,0.479943749529894,5.51432241333472
0.902486405481167,0.344426310697426,0.67844504325163,0.0277052584864782,7.96712095919479
0.612288245079696,0.936754630080059,0.168109943063528,0.509324269093235,4.80145958043978
0.277168663683618,0.886507296112168,0.0693003791649337,0.344119411821549,0.532120277177557
0.165976527531349,0.420771563926567,0.701467214133203,0.00509696218187927,1.83059265958098
0.787143438484051,0.570312996143426,0.0137662395061575,0.888662988564383,4.8633208189259
0.792274735930319,0.393383727424438,0.521495478888484,0.729136153159434,7.7333327516993
0.440027734472337,0.636941072006811,0.779635423204081,0.705556792259366,5.87821431932478
0.644266034067514,0.134860813843062,0.862241584275064,0.355139443186355,6.60696382019812
0.0835191447497949,0.417077032378811,0.741383763598839,0.373307861592851,4.94111319731625
0.8531770983326,0.382790403103904,0.573798939200822,0.849224032131132,6.61353747330341
0.123947577201996,0.300194357813309,0.593918092542117,0.573433204755593,5.65423920745051
0.791580805982178,0.454494025910826,0.247964015088531,0.982876612961841,4.99202503732954
0.308062696394661,0.985447463410149,0.406644295340179,0.932084731277268,0.817207952483774
0.693455020922704,0.2977989918636,0.987504573314961,0.672122042843116,6.96397159749184
0.0590068660009482,0.595912874231374,0.924458864484817,0.427985743968137,5.38216841283455
0.648658964163013,0.14189681112964,0.047169743405559,0.736040269820946,3.54866462219888
0.0446021504426789,0.346451255060871,0.166131600590874,0.432703186156259,2.14901096915066
0.639329439803167,0.374369162799771,0.667291674646909,0.716437668161091,4.09573510978616
0.795565478021803,0.878727563043742,0.465489245365702,0.43772221957648,3.3255578260506
0.901020979637515,0.141643739579699,0.366635820772875,0.815640779127954,8.92404370968059
0.572672035405352,0.346301892754958,0.1212491071672,0.339412836173981,3.68114292586848
0.830824190279763,0.585081793265131,0.232617294790959,0.472524707466314,5.39536524617609
0.437797562169887,0.24221848052591,0.398232848934969,0.797802076525096,2.70524783437525
0.243111142813072,0.339517948004807,0.251323007779622,0.480531262324438,5.39189678480399
0.693394109621625,0.443671417779978,0.68508823021643,0.0253098872968388,3.57581959352362
0.839647101461318,0.248063676104027,0.688255483509369,0.0311257008592166,7.93827992977252
0.718996501834183,0.533716184360129,0.837534538618903,0.404449169857466,3.85870656926725
0.51303495390362,0.543783169188781,0.385261527564885,0.263767807957111,5.7430509331188
0.164613418923612,0.98800519333201,0.172402737576195,0.695780886579948,3.65004922891754
0.75871809550831,0.883635317871022,0.972292169046489,0.500353544897703,4.86398964548724
0.934393370973612,0.836438883092874,0.413128159509403,0.605824729469246,6.56197286821124
0.935866170977364,0.365613317184467,0.457467809564342,0.446077965884247,5.33553790043026
0.0921290360169005,0.731891444457565,0.122698065797341,0.642794973075223,1.44991666576307
0.556926888245001,0.621992771518396,0.911170659952081,0.942680506239586,5.32109681348203
0.542324695403666,0.49059974734824,0.963085302319954,0.879381079289131,3.534434005664
0.627273668806341,0.41217560848115,0.473202208022489,0.52009970700254,2.83226027877682
0.330633008303321,0.994565071358977,0.661457565870557,0.145353022596872,4.1058492422051
0.715101550417926,0.894581077417974,0.203870265064334,0.0474009690446424,3.76299471305929
0.0399773404146229,0.422164976242192,0.121408800606274,0.843269221400828,1.78267872307088
0.695514026898357,0.631826915742279,0.909878324426933,0.99720326746214,5.53731526488581
0.477741484606922,0.431744015858315,0.651501903645364,0.431743691790847,5.33755506046863
0.989761653617084,0.226608490747034,0.995356614319735,0.648251812554619,6.13884285195823
0.685012441834965,0.096250774155924,0.623006854939389,0.457194243247538,5.82667445854286
0.50441211909515,0.309299599759656,0.0348765912138422,0.16170183630165,2.35400728534491
0.750486781802091,0.466004192390812,0.857809163655787,0.889464340475398,4.58852557543072
0.754701178044855,0.206361688583477,0.303625563511479,0.913639683620935,6.15576623871764
0.421042030390045,0.921201418961241,0.392218092619438,0.870223538250468,5.00328329910863
0.599362072035992,0.510209969387446,0.522653448455026,0.619345661854005,3.01371168388507
0.570669930113131,0.336133638639477,0.450787101652995,0.629261007174041,5.79783177461511
0.804067599309267,0.609331933493562,0.0412121261424367,0.582542492804216,3.72074183703718
0.897942875573486,0.641436174924846,0.471470474267314,0.272501673958358,4.54417416061615
0.787429052056938,0.387294638406138,0.560625185249937,0.201457800920978,3.19019809420781
0.61115421220525,0.497359939824318,0.498059981735381,0.900904765109534,3.66453849127238
0.654629790148048,0.849444420805541,0.896686504630145,0.598134851547476,5.65121164038112
0.851231171913913,0.597055022025285,0.658701112825645,0.266650571645778,4.23423843403482
0.411463845793185,0.556057601959114,0.599825763509142,0.986465902789739,4.09844598415632
0.415310988587316,0.250035529728901,0.515200719928368,0.615105473686037,4.8154649514546
0.792130543541369,0.721635067870753,0.802629988063783,0.859078720562592,6.73472455054527
0.111238591568796,0.931441506524831,0.0372459678259223,0.795228684705816,3.34908422752382
0.109761166327108,0.0204446497295361,0.301271882991284,0.153537248617373,4.0349551488742
0.0050981133529826,0.805602516412773,0.321480268205223,0.573072589544768,3.6594419354664
0.947122159605996,0.274213546493619,0.42530573291678,0.636492317139263,7.45800532498926
0.516636133308228,0.321822366696963,0.376899621237073,0.0820473441185162,2.46771682321311
0.811405111838814,0.794105207204602,0.595619034647884,0.753441221521342,7.19224569903104
0.696274345333926,0.847836192054235,0.491257526595559,0.290137339795583,4.80658924580074
0.336601993754136,0.647179883511371,0.292453123844529,0.821426888501452,5.87915899387337
0.532519571151981,0.278678879225882,0.575335943328384,0.326744489187558,7.19399249390891
0.818652978901054,0.190214250626217,0.337070430005898,0.656716796838503,4.52789087442127
0.386451591338788,0.721297107078038,0.617680719613181,0.759835687973443,3.63260826580603
0.416454107987209,0.0641502873629828,0.486365346347213,0.832737511785722,5.01393212910561
0.707902271130776,0.535414935617614,0.570542365191755,0.110422933483733,3.3876334038854
0.738951382554291,0.578229279918769,0.778367715985745,0.649703594854259,4.80465067326505
0.700512836668076,0.751658548116643,0.158818753369204,0.0466702597901262,4.62699042812569
0.212914200013114,0.467145009656046,0.830686011821057,0.429522445283358,2.44280957241346
0.873552076002702,0.350776589445833,0.397644127416083,0.276427358252214,5.3476532050343
0.994329579916423,0.605663281630999,0.299229849675277,0.836634839938016,6.10908491523977
0.0826975313081768,0.147559592333872,0.366656311380848,0.18797064766419,5.79537329475452
0.715590660295083,0.800846962320574,0.301315303225149,0.942617575776265,5.71974672780247
0.47780234151393,0.759532654338412,0.421711626060449,0.695512042845017,2.4155839020919
0.0265774031433037,0.90097600158061,0.757959302623741,0.33508500704638,0.936954088063556
0.836123759074626,0.31873625116262,0.33971127740841,0.249002160842091,7.57234713123227
0.994057521173843,0.226081893457829,0.109539419817407,0.575479207540593,3.98892196799028
0.323012300412988,0.81234524750982,0.3182607192872,0.538973924375269,3.62699486436573
0.397442837191519,0.255898655984492,0.0835467999614754,0.946176636031761,6.31479385375049
0.798073466093377,0.598514113111723,0.478546839448317,0.968298486224824,5.57024365946696
0.349795437096718,0.074583176174487,0.220447524023065,0.557175779742691,2.24371151080084
0.862623993690353,0.371161343663719,0.711802327048467,0.976496763534067,6.11933870686451
0.475321103016595,0.742843685963659,0.460572951712442,0.412912760671444,6.29067948303551
0.648243074909906,0.667423829604572,0.993935686988249,0.129342313671378,5.43677103189647
0.0783236597649285,0.0020211179740881,0.799473120840755,0.839816648206712,6.22036536573416
0.23460033693261,0.7497293583385,0.35259645609569,0.146220860912134,2.38943544018584
0.250920172898611,0.568079072166738,0.755759472750552,0.0409051343054895,2.14768810257594
0.176689296087085,0.146253478154628,0.736417350385913,0.6727789155051,3.90141990551965
0.626550106781055,0.98145790324261,0.0219900682629129,0.502996968435328,4.28101349982879
0.336287136473018,0.251430158678846,0.775469559492244,0.946633031676126,5.31659356487873
0.606854568351147,0.0482762603939206,0.827018855119905,0.389925880189177,6.32745131224164
0.0161002613388979,0.850895183198792,0.652629703748334,0.0548477275498065,3.7637376600516
